HostName,PlanetLetter,DiscoveryMethod,PlanetInSS,Updated,PlanetName,DiscoveryYear,PlaceOfDiscovery,DiscoveryFacility,Telescope,Instrument,Status
HD 4313,b,Radial Velocity,1,5/14/2014,HD 4313 b,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 45350,b,Radial Velocity,1,9/18/2014,HD 45350 b,2004,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 46375,b,Radial Velocity,1,7/23/2014,HD 46375 b,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 49674,b,Radial Velocity,1,7/23/2014,HD 49674 b,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 50499,b,Radial Velocity,1,12/17/2014,HD 50499 b,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 52265,b,Radial Velocity,1,3/26/2015,HD 52265 b,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 5319,b,Radial Velocity,2,12/3/2014,HD 5319 b,2007,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 5891,b,Radial Velocity,1,5/14/2014,HD 5891 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 66428,b,Radial Velocity,1,7/23/2014,HD 66428 b,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 72659,b,Radial Velocity,1,3/10/2016,HD 72659 b,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 73534,b,Radial Velocity,1,3/26/2015,HD 73534 b,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 75784,b,Radial Velocity,1,12/3/2014,HD 75784 b,2014,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 75898,b,Radial Velocity,1,4/16/2015,HD 75898 b,2007,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 7924,b,Radial Velocity,3,5/14/2015,HD 7924 b,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 82886,b,Radial Velocity,1,5/14/2014,HD 82886 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 86081,b,Radial Velocity,1,4/16/2015,HD 86081 b,2006,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 88133,b,Radial Velocity,1,10/13/2016,HD 88133 b,2004,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 95089,b,Radial Velocity,1,5/14/2014,HD 95089 b,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 96063,b,Radial Velocity,1,5/14/2014,HD 96063 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 96167,b,Radial Velocity,1,5/14/2015,HD 96167 b,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 97658,b,Radial Velocity,1,10/27/2016,HD 97658 b,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 98219,b,Radial Velocity,1,5/14/2014,HD 98219 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 99109,b,Radial Velocity,1,7/23/2014,HD 99109 b,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 99492,b,Radial Velocity,1,3/10/2016,HD 99492 b,2004,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 99706,b,Radial Velocity,1,5/14/2014,HD 99706 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 14810,b,Radial Velocity,3,5/14/2015,HIP 14810 b,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 57050,b,Radial Velocity,1,5/14/2014,HIP 57050 b,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 57274,b,Radial Velocity,3,4/24/2015,HIP 57274 b,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 79431,b,Radial Velocity,1,5/14/2014,HIP 79431 b,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HAT-P-13,c,Radial Velocity,2,5/16/2014,HAT-P-13 c,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HAT-P-17,c,Radial Velocity,2,5/14/2014,HAT-P-17 c,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HAT-P-44,c,Radial Velocity,2,5/14/2014,HAT-P-44 c,2014,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 108874,c,Radial Velocity,2,5/14/2014,HD 108874 c,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 11506,c,Radial Velocity,2,12/3/2014,HD 11506 c,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 11964,c,Radial Velocity,2,5/14/2014,HD 11964 c,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 128311,c,Radial Velocity,2,6/25/2015,HD 128311 c,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 163607,c,Radial Velocity,2,6/25/2014,HD 163607 c,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 168443,c,Radial Velocity,2,2/5/2015,HD 168443 c,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 177830,c,Radial Velocity,2,5/14/2014,HD 177830 c,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 183263,c,Radial Velocity,2,7/23/2014,HD 183263 c,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 187123,c,Radial Velocity,2,7/23/2014,HD 187123 c,2008,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 190360,c,Radial Velocity,2,8/21/2014,HD 190360 c,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 207832,c,Radial Velocity,2,9/10/2015,HD 207832 c,2012,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 37124,c,Radial Velocity,3,8/18/2016,HD 37124 c,2002,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 5319,c,Radial Velocity,2,12/3/2014,HD 5319 c,2014,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 7924,c,Radial Velocity,3,5/14/2015,HD 7924 c,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 14810,c,Radial Velocity,3,5/14/2015,HIP 14810 c,2006,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 57274,c,Radial Velocity,3,4/24/2015,HIP 57274 c,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
GJ 876,d,Radial Velocity,4,8/27/2014,GJ 876 d,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 37124,d,Radial Velocity,3,8/18/2016,HD 37124 d,2005,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HD 7924,d,Radial Velocity,3,5/14/2015,HD 7924 d,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 14810,d,Radial Velocity,3,5/14/2015,HIP 14810 d,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
HIP 57274,d,Radial Velocity,3,3/26/2015,HIP 57274 d,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
GJ 876,e,Radial Velocity,4,8/27/2014,GJ 876 e,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,3
2MASS J01225093-2439505,b,Imaging,1,5/14/2014,2MASS J01225093-2439505 b,2013,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
2MASS J21402931+1625183 A,b,Imaging,1,5/14/2014,2MASS J21402931+1625183 A b,2009,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
2MASS J22362452+4751425,b,Imaging,1,11/10/2016,2MASS J22362452+4751425 b,2016,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
CFBDSIR J145829+101343,b,Imaging,1,5/14/2014,CFBDSIR J145829+101343 b,2011,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
ROXs 12,b,Imaging,1,5/14/2014,ROXs 12 b,2013,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
WISEP J121756.91+162640.2 A,b,Imaging,1,5/14/2014,WISEP J121756.91+162640.2 A b,2012,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
HR 8799,d,Imaging,4,5/14/2014,HR 8799 d,2008,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
HR 8799,e,Imaging,4,5/14/2014,HR 8799 e,2010,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
HD 3167,d,Radial Velocity,3,6/8/2017,HD 3167 d,2017,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3
11 UMi,b,Radial Velocity,1,5/14/2014,11 UMi b,2009,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
30 Ari B,b,Radial Velocity,1,5/14/2014,30 Ari B b,2009,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
4 UMa,b,Radial Velocity,1,5/14/2014,4 UMa b,2006,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
42 Dra,b,Radial Velocity,1,5/14/2014,42 Dra b,2008,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
HD 13189,b,Radial Velocity,1,5/14/2014,HD 13189 b,2005,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
HD 139357,b,Radial Velocity,1,5/14/2014,HD 139357 b,2008,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
HD 32518,b,Radial Velocity,1,5/14/2014,HD 32518 b,2009,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
HD 8673,b,Radial Velocity,1,5/14/2014,HD 8673 b,2009,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3
RR Cae,b,Eclipse Timing Variations,1,8/27/2015,RR Cae b,2012,Ground,Leoncito Astronomical Complex,2.15 m Jorge Sahade Telescope,VersArray 1300B CCD Camera,3
11 Com,b,Radial Velocity,1,5/14/2014,11 Com b,2007,Ground,Xinglong Station,2.16 m Telescope,Coude Echelle Spectrograph,3
HD 173416,b,Radial Velocity,1,7/9/2014,HD 173416 b,2008,Ground,Xinglong Station,2.16 m Telescope,Coude Echelle Spectrograph,3
HD 70573,b,Radial Velocity,1,3/26/2015,HD 70573 b,2007,Ground,La Silla Observatory,2.2 m MPG/ESO Telescope,FEROS Spectrograph,3
POTS-1,b,Transit,1,5/14/2014,POTS-1 b,2013,Ground,La Silla Observatory,2.2 m MPG/ESO Telescope,WFI Camera,3
GJ 687,b,Radial Velocity,1,5/28/2014,GJ 687 b,2014,Ground,Lick Observatory,2.4 m Automated Planet Finder Telescope,Levy Spectrograph,3
2MASS J04414489+2301513,b,Imaging,1,5/14/2014,2MASS J04414489+2301513 b,2010,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFPC2 Camera,3
CHXR 73,b,Imaging,1,5/14/2014,CHXR 73 b,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,3
Fomalhaut,b,Imaging,1,11/19/2015,Fomalhaut b,2008,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,3
PSR B1620-26,b,Pulsar Timing,1,4/30/2015,PSR B1620-26 b,2003,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFPC2 Camera,3
SWEEPS-11,b,Transit,1,5/14/2014,SWEEPS-11 b,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,3
SWEEPS-4,b,Transit,1,5/14/2014,SWEEPS-4 b,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,3
DP Leo,b,Eclipse Timing Variations,1,5/14/2014,DP Leo b,2009,Ground,Yunnan Astronomical Observatory,2.4 m Lijiang Station Telescope,6K CCD Mosaic,3
HD 87646,b,Radial Velocity,1,8/18/2016,HD 87646 b,2016,Ground,Apache Point Observatory,2.5m Sloan Digital Sky Survey (SDSS) Telescope,KeckET,3
HD 197037,b,Radial Velocity,1,5/14/2014,HD 197037 b,2012,Ground,McDonald Observatory,2.7 m Harlan J. Smith Telescope,Tull Coude Spectrograph,3
HD 79498,b,Radial Velocity,1,5/14/2014,HD 79498 b,2011,Ground,McDonald Observatory,2.7 m Harlan J. Smith Telescope,Tull Coude Spectrograph,3
psi 1 Dra B,b,Radial Velocity,1,12/17/2015,psi 1 Dra B b,2015,Ground,McDonald Observatory,2.7m Harlan J. Smith Telescope,Tull Coude Spectrograph,3
24 Sex,b,Radial Velocity,2,5/14/2014,24 Sex b,2010,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
47 UMa,b,Radial Velocity,3,5/14/2014,47 UMa b,1996,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
55 Cnc,b,Radial Velocity,5,10/29/2014,55 Cnc b,1996,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
70 Vir,b,Radial Velocity,1,4/24/2015,70 Vir b,1996,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 106252,b,Radial Velocity,1,5/14/2014,HD 106252 b,2002,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 148427,b,Radial Velocity,1,5/14/2014,HD 148427 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 16175,b,Radial Velocity,1,5/19/2016,HD 16175 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 167042,b,Radial Velocity,1,5/14/2014,HD 167042 b,2007,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 185269,b,Radial Velocity,1,7/23/2014,HD 185269 b,2006,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 192699,b,Radial Velocity,1,8/21/2014,HD 192699 b,2007,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 195019,b,Radial Velocity,1,7/23/2014,HD 195019 b,1998,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 200964,b,Radial Velocity,2,5/14/2014,HD 200964 b,2010,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 210702,b,Radial Velocity,1,9/3/2015,HD 210702 b,2007,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 217107,b,Radial Velocity,2,5/14/2014,HD 217107 b,1998,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 30562,b,Radial Velocity,1,5/14/2014,HD 30562 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 86264,b,Radial Velocity,1,4/24/2015,HD 86264 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 87883,b,Radial Velocity,1,4/24/2015,HD 87883 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 89307,b,Radial Velocity,1,4/24/2015,HD 89307 b,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
kap CrB,b,Radial Velocity,1,10/15/2015,kap CrB b,2007,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
ups And,b,Radial Velocity,3,5/14/2014,ups And b,1996,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
24 Sex,c,Radial Velocity,2,5/14/2014,24 Sex c,2010,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
47 UMa,c,Radial Velocity,3,5/14/2014,47 UMa c,2001,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 200964,c,Radial Velocity,2,5/14/2014,HD 200964 c,2010,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
HD 217107,c,Radial Velocity,2,5/14/2014,HD 217107 c,2005,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
47 UMa,d,Radial Velocity,3,5/14/2014,47 UMa d,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
55 Cnc,d,Radial Velocity,5,10/29/2014,55 Cnc d,2002,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3
BD+15 2375,b,Radial Velocity,1,2/4/2016,BD+15 2375 b,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
GJ 3998,b,Radial Velocity,2,7/28/2016,GJ 3998 b,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
HD 132563,b,Radial Velocity,1,5/14/2014,HD 132563 b,2011,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,SARG Spectrograph,3
HD 219134,b,Radial Velocity,6,3/16/2017,HD 219134 b,2015,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
HD 5583,b,Radial Velocity,1,2/4/2016,HD 5583 b,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
tau Boo,b,Radial Velocity,1,4/16/2015,tau Boo b,1996,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
TYC 4282-00605-1,b,Radial Velocity,1,6/29/2017,TYC 4282-00605-1 b,2017,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
XO-2 S,b,Radial Velocity,2,7/9/2014,XO-2 S b,2014,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
GJ 3998,c,Radial Velocity,2,7/28/2016,GJ 3998 c,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
HD 219134,c,Radial Velocity,6,3/16/2017,HD 219134 c,2015,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
Pr0211,c,Radial Velocity,2,2/11/2016,Pr0211 c,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
XO-2 S,c,Radial Velocity,2,7/9/2014,XO-2 S c,2014,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
HD 219134,d,Radial Velocity,6,3/16/2017,HD 219134 d,2015,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
Kepler-19,d,Radial Velocity,3,4/13/2017,Kepler-19 d,2017,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
HD 219134,h,Radial Velocity,6,11/19/2015,HD 219134 h,2015,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3
BD-06 1339,b,Radial Velocity,2,5/14/2014,BD-06 1339 b,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
BD-08 2823,b,Radial Velocity,2,5/14/2014,BD-08 2823 b,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
BD-11 4672,b,Radial Velocity,1,1/8/2015,BD-11 4672 b,2014,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
BD-17 63,b,Radial Velocity,1,5/14/2014,BD-17 63 b,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 163,b,Radial Velocity,3,1/26/2017,GJ 163 b,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 273,b,Radial Velocity,2,3/30/2017,GJ 273 b,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3138,b,Radial Velocity,3,3/30/2017,GJ 3138 b,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3293,b,Radial Velocity,4,3/30/2017,GJ 3293 b,2015,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3323,b,Radial Velocity,2,3/30/2017,GJ 3323 b,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3341,b,Radial Velocity,1,12/3/2014,GJ 3341 b,2015,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3470,b,Radial Velocity,1,7/23/2014,GJ 3470 b,2012,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 3634,b,Radial Velocity,1,8/21/2014,GJ 3634 b,2010,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 433,b,Radial Velocity,1,5/14/2014,GJ 433 b,2011,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 581,b,Radial Velocity,3,7/9/2014,GJ 581 b,2005,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 667 C,b,Radial Velocity,5,5/14/2014,GJ 667 C b,2011,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 674,b,Radial Velocity,1,5/14/2014,GJ 674 b,2007,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
GJ 676 A,b,Radial Velocity,4,9/29/2016,GJ 676 A b,2010,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 100777,b,Radial Velocity,1,5/14/2014,HD 100777 b,2007,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 101930,b,Radial Velocity,1,5/14/2014,HD 101930 b,2005,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 102117,b,Radial Velocity,1,5/14/2014,HD 102117 b,2005,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 103197,b,Radial Velocity,1,5/14/2014,HD 103197 b,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 103720,b,Radial Velocity,1,1/8/2015,HD 103720 b,2014,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 103774,b,Radial Velocity,1,5/14/2014,HD 103774 b,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 104067,b,Radial Velocity,1,5/14/2014,HD 104067 b,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 108341,b,Radial Velocity,1,1/8/2015,HD 108341 b,2014,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 109271,b,Radial Velocity,2,5/14/2014,HD 109271 b,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 111998,b,Radial Velocity,1,9/8/2016,HD 111998 b,2016,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 113538,b,Radial Velocity,2,1/8/2015,HD 113538 b,2010,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 125595,b,Radial Velocity,1,5/14/2014,HD 125595 b,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 131664,b,Radial Velocity,1,5/14/2014,HD 131664 b,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 137388 A,b,Radial Velocity,1,5/14/2014,HD 137388 A b,2011,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 145377,b,Radial Velocity,1,5/14/2014,HD 145377 b,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 148156,b,Radial Velocity,1,5/14/2014,HD 148156 b,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
HD 153950,b,Radial Velocity,1,5/14/2014,HD 153950 b,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,3
